GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Tianjin-Wind_EP-ep,2050.01.04.14.00,0.023
Tianjin-Wind_EP-ep,2050.01.04.15.00,0
Tianjin-Wind_EP-ep,2050.01.04.16.00,0.004
Tianjin-Wind_EP-ep,2050.01.04.17.00,0.048
Tianjin-Wind_EP-ep,2050.01.04.18.00,0.113
Tianjin-Wind_EP-ep,2050.01.04.19.00,0.12
Tianjin-Wind_EP-ep,2050.01.04.20.00,0.078
Tianjin-Wind_EP-ep,2050.01.04.21.00,0.05
Tianjin-Wind_EP-ep,2050.01.04.22.00,0.06
Tianjin-Wind_EP-ep,2050.01.04.23.00,0.111
Tianjin-Wind_EP-ep,2050.04.29.00.00,0.847
Tianjin-Wind_EP-ep,2050.04.29.01.00,0.727
Tianjin-Wind_EP-ep,2050.04.29.02.00,0.485
Tianjin-Wind_EP-ep,2050.04.29.03.00,0.282
Tianjin-Wind_EP-ep,2050.04.29.04.00,0.251
Tianjin-Wind_EP-ep,2050.04.29.05.00,0.374
Tianjin-Wind_EP-ep,2050.04.29.06.00,0.481
Tianjin-Wind_EP-ep,2050.04.29.07.00,0.33
Tianjin-Wind_EP-ep,2050.04.29.08.00,0.227
Tianjin-Wind_EP-ep,2050.04.29.09.00,0.245
Tianjin-Wind_EP-ep,2050.04.29.10.00,0.29
Tianjin-Wind_EP-ep,2050.04.29.11.00,0.34
Tianjin-Wind_EP-ep,2050.04.29.12.00,0.316
Tianjin-Wind_EP-ep,2050.04.29.13.00,0.315
Tianjin-Wind_EP-ep,2050.04.29.14.00,0.292
Tianjin-Wind_EP-ep,2050.04.29.15.00,0.236
Tianjin-Wind_EP-ep,2050.04.29.16.00,0.133
Tianjin-Wind_EP-ep,2050.04.29.17.00,0.101
Tianjin-Wind_EP-ep,2050.04.29.18.00,0.279
Tianjin-Wind_EP-ep,2050.04.29.19.00,0.62
Tianjin-Wind_EP-ep,2050.04.29.20.00,0.824
Tianjin-Wind_EP-ep,2050.04.29.21.00,0.85
Tianjin-Wind_EP-ep,2050.04.29.22.00,0.802
Tianjin-Wind_EP-ep,2050.04.29.23.00,0.727
Tianjin-Wind_EP-ep,2050.07.23.00.00,0.076
Tianjin-Wind_EP-ep,2050.07.23.01.00,0.112
Tianjin-Wind_EP-ep,2050.07.23.02.00,0.151
Tianjin-Wind_EP-ep,2050.07.23.03.00,0.158
Tianjin-Wind_EP-ep,2050.07.23.04.00,0.15
Tianjin-Wind_EP-ep,2050.07.23.05.00,0.128
Tianjin-Wind_EP-ep,2050.07.23.06.00,0.048
Tianjin-Wind_EP-ep,2050.07.23.07.00,0.046
Tianjin-Wind_EP-ep,2050.07.23.08.00,0.046
Tianjin-Wind_EP-ep,2050.07.23.09.00,0.066
Tianjin-Wind_EP-ep,2050.07.23.10.00,0.072
Tianjin-Wind_EP-ep,2050.07.23.11.00,0.062
Tianjin-Wind_EP-ep,2050.07.23.12.00,0.046
Tianjin-Wind_EP-ep,2050.07.23.13.00,0.024
Tianjin-Wind_EP-ep,2050.07.23.14.00,0.017
Tianjin-Wind_EP-ep,2050.07.23.15.00,0.021
Tianjin-Wind_EP-ep,2050.07.23.16.00,0.033
Tianjin-Wind_EP-ep,2050.07.23.17.00,0.081
Tianjin-Wind_EP-ep,2050.07.23.18.00,0.259
Tianjin-Wind_EP-ep,2050.07.23.19.00,0.534
Tianjin-Wind_EP-ep,2050.07.23.20.00,0.687
Tianjin-Wind_EP-ep,2050.07.23.21.00,0.718
Tianjin-Wind_EP-ep,2050.07.23.22.00,0.705
Tianjin-Wind_EP-ep,2050.07.23.23.00,0.648
Tianjin-Wind_EP-ep,2050.10.22.00.00,0.632
Tianjin-Wind_EP-ep,2050.10.22.01.00,0.551
Tianjin-Wind_EP-ep,2050.10.22.02.00,0.501
Tianjin-Wind_EP-ep,2050.10.22.03.00,0.537
Tianjin-Wind_EP-ep,2050.10.22.04.00,0.508
Tianjin-Wind_EP-ep,2050.10.22.05.00,0.496
Tianjin-Wind_EP-ep,2050.10.22.06.00,0.518
Tianjin-Wind_EP-ep,2050.10.22.07.00,0.518
Tianjin-Wind_EP-ep,2050.10.22.08.00,0.285
Tianjin-Wind_EP-ep,2050.10.22.09.00,0.101
Tianjin-Wind_EP-ep,2050.10.22.10.00,0.111
Tianjin-Wind_EP-ep,2050.10.22.11.00,0.157
Tianjin-Wind_EP-ep,2050.10.22.12.00,0.206
Tianjin-Wind_EP-ep,2050.10.22.13.00,0.173
Tianjin-Wind_EP-ep,2050.10.22.14.00,0.1
Tianjin-Wind_EP-ep,2050.10.22.15.00,0.028
Tianjin-Wind_EP-ep,2050.10.22.16.00,0.003
Tianjin-Wind_EP-ep,2050.10.22.17.00,0.003
Tianjin-Wind_EP-ep,2050.10.22.18.00,0.012
Tianjin-Wind_EP-ep,2050.10.22.19.00,0.01
Tianjin-Wind_EP-ep,2050.10.22.20.00,0.002
Tianjin-Wind_EP-ep,2050.10.22.21.00,0
Tianjin-Wind_EP-ep,2050.10.22.22.00,0.075
Tianjin-Wind_EP-ep,2050.10.22.23.00,0.573
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.00.00,0.17
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.01.00,0.156
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.02.00,0.136
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.03.00,0.18
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.04.00,0.172
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.05.00,0.193
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.06.00,0.228
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.07.00,0.265
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.08.00,0.287
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.09.00,0.281
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.10.00,0.326
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.11.00,0.408
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.12.00,0.527
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.13.00,0.696
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.14.00,0.815
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.15.00,0.883
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.16.00,0.92
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.17.00,0.927
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.18.00,0.908
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.19.00,0.848
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.20.00,0.727
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.21.00,0.52
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.22.00,0.329
West_Inner_Mongolia-Wind_EP-ep,2050.01.04.23.00,0.216
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.00.00,0.954
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.01.00,0.977
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.02.00,0.965
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.03.00,0.941
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.04.00,0.851
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.05.00,0.658
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.06.00,0.592
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.07.00,0.456
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.08.00,0.292
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.09.00,0.189
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.10.00,0.151
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.11.00,0.202
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.12.00,0.385
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.13.00,0.599
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.14.00,0.744
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.15.00,0.81
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.16.00,0.763
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.17.00,0.598
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.18.00,0.474
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.19.00,0.491
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.20.00,0.821
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.21.00,0.811
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.22.00,0.618
West_Inner_Mongolia-Wind_EP-ep,2050.04.29.23.00,0.434
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.00.00,0.564
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.01.00,0.614
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.02.00,0.607
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.03.00,0.576
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.04.00,0.528
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.05.00,0.431
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.06.00,0.246
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.07.00,0.122
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.08.00,0.088
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.09.00,0.075
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.10.00,0.106
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.11.00,0.192
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.12.00,0.207
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.13.00,0.198
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.14.00,0.224
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.15.00,0.292
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.16.00,0.39
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.17.00,0.434
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.18.00,0.401
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.19.00,0.45
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.20.00,0.582
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.21.00,0.676
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.22.00,0.76
West_Inner_Mongolia-Wind_EP-ep,2050.07.23.23.00,0.808
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.00.00,0.418
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.01.00,0.399
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.02.00,0.421
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.03.00,0.491
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.04.00,0.561
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.05.00,0.628
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.06.00,0.67
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.07.00,0.67
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.08.00,0.81
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.09.00,0.766
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.10.00,0.722
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.11.00,0.675
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.12.00,0.593
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.13.00,0.493
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.14.00,0.419
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.15.00,0.385
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.16.00,0.38
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.17.00,0.418
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.18.00,0.551
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.19.00,0.611
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.20.00,0.579
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.21.00,0.509
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.22.00,0.419
West_Inner_Mongolia-Wind_EP-ep,2050.10.22.23.00,0.35
Xinjiang-Wind_EP-ep,2050.01.04.00.00,0.039
Xinjiang-Wind_EP-ep,2050.01.04.01.00,0.006
Xinjiang-Wind_EP-ep,2050.01.04.02.00,0.002
Xinjiang-Wind_EP-ep,2050.01.04.03.00,0.007
Xinjiang-Wind_EP-ep,2050.01.04.04.00,0.035
Xinjiang-Wind_EP-ep,2050.01.04.05.00,0.087
Xinjiang-Wind_EP-ep,2050.01.04.06.00,0.141
Xinjiang-Wind_EP-ep,2050.01.04.07.00,0.169
Xinjiang-Wind_EP-ep,2050.01.04.08.00,0.172
Xinjiang-Wind_EP-ep,2050.01.04.09.00,0.163
Xinjiang-Wind_EP-ep,2050.01.04.10.00,0.146
Xinjiang-Wind_EP-ep,2050.01.04.11.00,0.069
Xinjiang-Wind_EP-ep,2050.01.04.12.00,0.058
Xinjiang-Wind_EP-ep,2050.01.04.13.00,0.03
Xinjiang-Wind_EP-ep,2050.01.04.14.00,0.005
Xinjiang-Wind_EP-ep,2050.01.04.15.00,0
Xinjiang-Wind_EP-ep,2050.01.04.16.00,0
Xinjiang-Wind_EP-ep,2050.01.04.17.00,0
Xinjiang-Wind_EP-ep,2050.01.04.18.00,0.001
Xinjiang-Wind_EP-ep,2050.01.04.19.00,0.011
Xinjiang-Wind_EP-ep,2050.01.04.20.00,0.051
Xinjiang-Wind_EP-ep,2050.01.04.21.00,0.108
Xinjiang-Wind_EP-ep,2050.01.04.22.00,0.143
Xinjiang-Wind_EP-ep,2050.01.04.23.00,0.139
Xinjiang-Wind_EP-ep,2050.04.29.00.00,0.282
Xinjiang-Wind_EP-ep,2050.04.29.01.00,0.33
Xinjiang-Wind_EP-ep,2050.04.29.02.00,0.353
Xinjiang-Wind_EP-ep,2050.04.29.03.00,0.33
Xinjiang-Wind_EP-ep,2050.04.29.04.00,0.255
Xinjiang-Wind_EP-ep,2050.04.29.05.00,0.182
Xinjiang-Wind_EP-ep,2050.04.29.06.00,0.149
Xinjiang-Wind_EP-ep,2050.04.29.07.00,0.155
Xinjiang-Wind_EP-ep,2050.04.29.08.00,0.22
Xinjiang-Wind_EP-ep,2050.04.29.09.00,0.22
Xinjiang-Wind_EP-ep,2050.04.29.10.00,0.178
Xinjiang-Wind_EP-ep,2050.04.29.11.00,0.178
Xinjiang-Wind_EP-ep,2050.04.29.12.00,0.189
Xinjiang-Wind_EP-ep,2050.04.29.13.00,0.218
Xinjiang-Wind_EP-ep,2050.04.29.14.00,0.256
Xinjiang-Wind_EP-ep,2050.04.29.15.00,0.291
Xinjiang-Wind_EP-ep,2050.04.29.16.00,0.319
Xinjiang-Wind_EP-ep,2050.04.29.17.00,0.324
Xinjiang-Wind_EP-ep,2050.04.29.18.00,0.279
Xinjiang-Wind_EP-ep,2050.04.29.19.00,0.201
Xinjiang-Wind_EP-ep,2050.04.29.20.00,0.148
Xinjiang-Wind_EP-ep,2050.04.29.21.00,0.078
Xinjiang-Wind_EP-ep,2050.04.29.22.00,0.025
Xinjiang-Wind_EP-ep,2050.04.29.23.00,0.009
Xinjiang-Wind_EP-ep,2050.07.23.00.00,0.83
Xinjiang-Wind_EP-ep,2050.07.23.01.00,0.692
Xinjiang-Wind_EP-ep,2050.07.23.02.00,0.481
Xinjiang-Wind_EP-ep,2050.07.23.03.00,0.348
Xinjiang-Wind_EP-ep,2050.07.23.04.00,0.259
Xinjiang-Wind_EP-ep,2050.07.23.05.00,0.218
Xinjiang-Wind_EP-ep,2050.07.23.06.00,0.215
Xinjiang-Wind_EP-ep,2050.07.23.07.00,0.149
Xinjiang-Wind_EP-ep,2050.07.23.08.00,0.058
Xinjiang-Wind_EP-ep,2050.07.23.09.00,0.024
Xinjiang-Wind_EP-ep,2050.07.23.10.00,0.019
Xinjiang-Wind_EP-ep,2050.07.23.11.00,0.053
Xinjiang-Wind_EP-ep,2050.07.23.12.00,0.104
Xinjiang-Wind_EP-ep,2050.07.23.13.00,0.169
Xinjiang-Wind_EP-ep,2050.07.23.14.00,0.224
Xinjiang-Wind_EP-ep,2050.07.23.15.00,0.24
Xinjiang-Wind_EP-ep,2050.07.23.16.00,0.217
Xinjiang-Wind_EP-ep,2050.07.23.17.00,0.155
Xinjiang-Wind_EP-ep,2050.07.23.18.00,0.099
Xinjiang-Wind_EP-ep,2050.07.23.19.00,0.062
Xinjiang-Wind_EP-ep,2050.07.23.20.00,0.027
Xinjiang-Wind_EP-ep,2050.07.23.21.00,0.003
Xinjiang-Wind_EP-ep,2050.07.23.22.00,0
Xinjiang-Wind_EP-ep,2050.07.23.23.00,0.001
Xinjiang-Wind_EP-ep,2050.10.22.00.00,0.083
Xinjiang-Wind_EP-ep,2050.10.22.01.00,0.087
Xinjiang-Wind_EP-ep,2050.10.22.02.00,0.093
Xinjiang-Wind_EP-ep,2050.10.22.03.00,0.108
Xinjiang-Wind_EP-ep,2050.10.22.04.00,0.134
Xinjiang-Wind_EP-ep,2050.10.22.05.00,0.176
Xinjiang-Wind_EP-ep,2050.10.22.06.00,0.202
Xinjiang-Wind_EP-ep,2050.10.22.07.00,0.187
Xinjiang-Wind_EP-ep,2050.10.22.08.00,0.159
Xinjiang-Wind_EP-ep,2050.10.22.09.00,0.127
Xinjiang-Wind_EP-ep,2050.10.22.10.00,0.061
Xinjiang-Wind_EP-ep,2050.10.22.11.00,0.055
Xinjiang-Wind_EP-ep,2050.10.22.12.00,0.104
Xinjiang-Wind_EP-ep,2050.10.22.13.00,0.143
Xinjiang-Wind_EP-ep,2050.10.22.14.00,0.174
Xinjiang-Wind_EP-ep,2050.10.22.15.00,0.195
Xinjiang-Wind_EP-ep,2050.10.22.16.00,0.199
Xinjiang-Wind_EP-ep,2050.10.22.17.00,0.189
Xinjiang-Wind_EP-ep,2050.10.22.18.00,0.166
Xinjiang-Wind_EP-ep,2050.10.22.19.00,0.164
Xinjiang-Wind_EP-ep,2050.10.22.20.00,0.178
Xinjiang-Wind_EP-ep,2050.10.22.21.00,0.209
Xinjiang-Wind_EP-ep,2050.10.22.22.00,0.255
Xinjiang-Wind_EP-ep,2050.10.22.23.00,0.285
Yunnan-Wind_EP-ep,2050.01.04.00.00,0.025
Yunnan-Wind_EP-ep,2050.01.04.01.00,0.019
Yunnan-Wind_EP-ep,2050.01.04.02.00,0.011
Yunnan-Wind_EP-ep,2050.01.04.03.00,0.005
Yunnan-Wind_EP-ep,2050.01.04.04.00,0.004
Yunnan-Wind_EP-ep,2050.01.04.05.00,0.002
Yunnan-Wind_EP-ep,2050.01.04.06.00,0.001
Yunnan-Wind_EP-ep,2050.01.04.07.00,0.001
Yunnan-Wind_EP-ep,2050.01.04.08.00,0.001
Yunnan-Wind_EP-ep,2050.01.04.09.00,0
Yunnan-Wind_EP-ep,2050.01.04.10.00,0.032
Yunnan-Wind_EP-ep,2050.01.04.11.00,0.101
Yunnan-Wind_EP-ep,2050.01.04.12.00,0.178
Yunnan-Wind_EP-ep,2050.01.04.13.00,0.258
Yunnan-Wind_EP-ep,2050.01.04.14.00,0.343
Yunnan-Wind_EP-ep,2050.01.04.15.00,0.414
Yunnan-Wind_EP-ep,2050.01.04.16.00,0.437
Yunnan-Wind_EP-ep,2050.01.04.17.00,0.338
Yunnan-Wind_EP-ep,2050.01.04.18.00,0.246
Yunnan-Wind_EP-ep,2050.01.04.19.00,0.191
Yunnan-Wind_EP-ep,2050.01.04.20.00,0.161
Yunnan-Wind_EP-ep,2050.01.04.21.00,0.126
Yunnan-Wind_EP-ep,2050.01.04.22.00,0.095
Yunnan-Wind_EP-ep,2050.01.04.23.00,0.071
Yunnan-Wind_EP-ep,2050.04.29.00.00,0.082
Yunnan-Wind_EP-ep,2050.04.29.01.00,0.073
Yunnan-Wind_EP-ep,2050.04.29.02.00,0.06
Yunnan-Wind_EP-ep,2050.04.29.03.00,0.049
Yunnan-Wind_EP-ep,2050.04.29.04.00,0.035
Yunnan-Wind_EP-ep,2050.04.29.05.00,0.023
Yunnan-Wind_EP-ep,2050.04.29.06.00,0.012
Yunnan-Wind_EP-ep,2050.04.29.07.00,0.008
Yunnan-Wind_EP-ep,2050.04.29.08.00,0.007
Yunnan-Wind_EP-ep,2050.04.29.09.00,0.156
Yunnan-Wind_EP-ep,2050.04.29.10.00,0.232
Yunnan-Wind_EP-ep,2050.04.29.11.00,0.296
Yunnan-Wind_EP-ep,2050.04.29.12.00,0.383
Yunnan-Wind_EP-ep,2050.04.29.13.00,0.477
Yunnan-Wind_EP-ep,2050.04.29.14.00,0.551
Yunnan-Wind_EP-ep,2050.04.29.15.00,0.586
Yunnan-Wind_EP-ep,2050.04.29.16.00,0.589
Yunnan-Wind_EP-ep,2050.04.29.17.00,0.552
Yunnan-Wind_EP-ep,2050.04.29.18.00,0.468
Yunnan-Wind_EP-ep,2050.04.29.19.00,0.401
Yunnan-Wind_EP-ep,2050.04.29.20.00,0.35
Yunnan-Wind_EP-ep,2050.04.29.21.00,0.319
Yunnan-Wind_EP-ep,2050.04.29.22.00,0.286
Yunnan-Wind_EP-ep,2050.04.29.23.00,0.243
Yunnan-Wind_EP-ep,2050.07.23.00.00,0.035
Yunnan-Wind_EP-ep,2050.07.23.01.00,0.028
Yunnan-Wind_EP-ep,2050.07.23.02.00,0.02
Yunnan-Wind_EP-ep,2050.07.23.03.00,0.016
Yunnan-Wind_EP-ep,2050.07.23.04.00,0.014
Yunnan-Wind_EP-ep,2050.07.23.05.00,0.014
Yunnan-Wind_EP-ep,2050.07.23.06.00,0.013
Yunnan-Wind_EP-ep,2050.07.23.07.00,0.009
Yunnan-Wind_EP-ep,2050.07.23.08.00,0.032
Yunnan-Wind_EP-ep,2050.07.23.09.00,0.042
Yunnan-Wind_EP-ep,2050.07.23.10.00,0.038
Yunnan-Wind_EP-ep,2050.07.23.11.00,0.039
Yunnan-Wind_EP-ep,2050.07.23.12.00,0.047
Yunnan-Wind_EP-ep,2050.07.23.13.00,0.064
Yunnan-Wind_EP-ep,2050.07.23.14.00,0.088
Yunnan-Wind_EP-ep,2050.07.23.15.00,0.11
Yunnan-Wind_EP-ep,2050.07.23.16.00,0.134
Yunnan-Wind_EP-ep,2050.07.23.17.00,0.153
Yunnan-Wind_EP-ep,2050.07.23.18.00,0.153
Yunnan-Wind_EP-ep,2050.07.23.19.00,0.155
Yunnan-Wind_EP-ep,2050.07.23.20.00,0.157
Yunnan-Wind_EP-ep,2050.07.23.21.00,0.129
Yunnan-Wind_EP-ep,2050.07.23.22.00,0.099
Yunnan-Wind_EP-ep,2050.07.23.23.00,0.087
Yunnan-Wind_EP-ep,2050.10.22.00.00,0.047
Yunnan-Wind_EP-ep,2050.10.22.01.00,0.022
Yunnan-Wind_EP-ep,2050.10.22.02.00,0.006
Yunnan-Wind_EP-ep,2050.10.22.03.00,0.003
Yunnan-Wind_EP-ep,2050.10.22.04.00,0.001
Yunnan-Wind_EP-ep,2050.10.22.05.00,0.001
Yunnan-Wind_EP-ep,2050.10.22.06.00,0.002
Yunnan-Wind_EP-ep,2050.10.22.07.00,0.001
Yunnan-Wind_EP-ep,2050.10.22.08.00,0.001
Yunnan-Wind_EP-ep,2050.10.22.09.00,0.049
Yunnan-Wind_EP-ep,2050.10.22.10.00,0.111
Yunnan-Wind_EP-ep,2050.10.22.11.00,0.135
Yunnan-Wind_EP-ep,2050.10.22.12.00,0.145
Yunnan-Wind_EP-ep,2050.10.22.13.00,0.155
Yunnan-Wind_EP-ep,2050.10.22.14.00,0.153
Yunnan-Wind_EP-ep,2050.10.22.15.00,0.141
Yunnan-Wind_EP-ep,2050.10.22.16.00,0.118
Yunnan-Wind_EP-ep,2050.10.22.17.00,0.085
Yunnan-Wind_EP-ep,2050.10.22.18.00,0.053
Yunnan-Wind_EP-ep,2050.10.22.19.00,0.041
Yunnan-Wind_EP-ep,2050.10.22.20.00,0.033
Yunnan-Wind_EP-ep,2050.10.22.21.00,0.025
Yunnan-Wind_EP-ep,2050.10.22.22.00,0.017
Yunnan-Wind_EP-ep,2050.10.22.23.00,0.011
Zhejiang-Wind_EP-ep,2050.01.04.00.00,0.042
Zhejiang-Wind_EP-ep,2050.01.04.01.00,0.034
Zhejiang-Wind_EP-ep,2050.01.04.02.00,0.021
Zhejiang-Wind_EP-ep,2050.01.04.03.00,0.019
Zhejiang-Wind_EP-ep,2050.01.04.04.00,0.026
Zhejiang-Wind_EP-ep,2050.01.04.05.00,0.033
Zhejiang-Wind_EP-ep,2050.01.04.06.00,0.04
Zhejiang-Wind_EP-ep,2050.01.04.07.00,0.041
Zhejiang-Wind_EP-ep,2050.01.04.08.00,0.069
Zhejiang-Wind_EP-ep,2050.01.04.09.00,0.112
Zhejiang-Wind_EP-ep,2050.01.04.10.00,0.174
Zhejiang-Wind_EP-ep,2050.01.04.11.00,0.218
Zhejiang-Wind_EP-ep,2050.01.04.12.00,0.206
Zhejiang-Wind_EP-ep,2050.01.04.13.00,0.114
Zhejiang-Wind_EP-ep,2050.01.04.14.00,0.026
Zhejiang-Wind_EP-ep,2050.01.04.15.00,0.001
Zhejiang-Wind_EP-ep,2050.01.04.16.00,0.007
Zhejiang-Wind_EP-ep,2050.01.04.17.00,0.044
Zhejiang-Wind_EP-ep,2050.01.04.18.00,0.094
Zhejiang-Wind_EP-ep,2050.01.04.19.00,0.118
Zhejiang-Wind_EP-ep,2050.01.04.20.00,0.128
Zhejiang-Wind_EP-ep,2050.01.04.21.00,0.121
Zhejiang-Wind_EP-ep,2050.01.04.22.00,0.109
Zhejiang-Wind_EP-ep,2050.01.04.23.00,0.082
Zhejiang-Wind_EP-ep,2050.04.29.00.00,0.008
Zhejiang-Wind_EP-ep,2050.04.29.01.00,0.003
Zhejiang-Wind_EP-ep,2050.04.29.02.00,0.002
Zhejiang-Wind_EP-ep,2050.04.29.03.00,0.007
Zhejiang-Wind_EP-ep,2050.04.29.04.00,0.019
Zhejiang-Wind_EP-ep,2050.04.29.05.00,0.022
Zhejiang-Wind_EP-ep,2050.04.29.06.00,0.031
Zhejiang-Wind_EP-ep,2050.04.29.07.00,0.026
Zhejiang-Wind_EP-ep,2050.04.29.08.00,0.043
Zhejiang-Wind_EP-ep,2050.04.29.09.00,0.113
Zhejiang-Wind_EP-ep,2050.04.29.10.00,0.223
Zhejiang-Wind_EP-ep,2050.04.29.11.00,0.327
Zhejiang-Wind_EP-ep,2050.04.29.12.00,0.354
Zhejiang-Wind_EP-ep,2050.04.29.13.00,0.347
Zhejiang-Wind_EP-ep,2050.04.29.14.00,0.327
Zhejiang-Wind_EP-ep,2050.04.29.15.00,0.279
Zhejiang-Wind_EP-ep,2050.04.29.16.00,0.204
Zhejiang-Wind_EP-ep,2050.04.29.17.00,0.137
Zhejiang-Wind_EP-ep,2050.04.29.18.00,0.086
Zhejiang-Wind_EP-ep,2050.04.29.19.00,0.056
Zhejiang-Wind_EP-ep,2050.04.29.20.00,0.044
Zhejiang-Wind_EP-ep,2050.04.29.21.00,0.034
Zhejiang-Wind_EP-ep,2050.04.29.22.00,0.023
Zhejiang-Wind_EP-ep,2050.04.29.23.00,0.013
Zhejiang-Wind_EP-ep,2050.07.23.00.00,0.424
Zhejiang-Wind_EP-ep,2050.07.23.01.00,0.419
Zhejiang-Wind_EP-ep,2050.07.23.02.00,0.257
Zhejiang-Wind_EP-ep,2050.07.23.03.00,0.065
Zhejiang-Wind_EP-ep,2050.07.23.04.00,0.026
Zhejiang-Wind_EP-ep,2050.07.23.05.00,0.011
Zhejiang-Wind_EP-ep,2050.07.23.06.00,0.001
Zhejiang-Wind_EP-ep,2050.07.23.07.00,0.005
Zhejiang-Wind_EP-ep,2050.07.23.08.00,0.006
