GENERATION_PROJECT,timepoint,gen_max_capacity_factor
SR-AndhraPradeshandTelangana-PV,2050.01.04.03.00,0
SR-AndhraPradeshandTelangana-PV,2050.01.04.04.00,0
SR-AndhraPradeshandTelangana-PV,2050.01.04.05.00,0
SR-AndhraPradeshandTelangana-PV,2050.01.04.06.00,0.0275
SR-AndhraPradeshandTelangana-PV,2050.01.04.07.00,0.1725
SR-AndhraPradeshandTelangana-PV,2050.01.04.08.00,0.3985
SR-AndhraPradeshandTelangana-PV,2050.01.04.09.00,0.5795
SR-AndhraPradeshandTelangana-PV,2050.01.04.10.00,0.6925
SR-AndhraPradeshandTelangana-PV,2050.01.04.11.00,0.7445
SR-AndhraPradeshandTelangana-PV,2050.01.04.12.00,0.7405
SR-AndhraPradeshandTelangana-PV,2050.01.04.13.00,0.674
SR-AndhraPradeshandTelangana-PV,2050.01.04.14.00,0.5485
SR-AndhraPradeshandTelangana-PV,2050.01.04.15.00,0.3765
SR-AndhraPradeshandTelangana-PV,2050.01.04.16.00,0.1785
SR-AndhraPradeshandTelangana-PV,2050.01.04.17.00,0.039
SR-AndhraPradeshandTelangana-PV,2050.01.04.18.00,0
SR-AndhraPradeshandTelangana-PV,2050.01.04.19.00,0
SR-AndhraPradeshandTelangana-PV,2050.01.04.20.00,0
SR-AndhraPradeshandTelangana-PV,2050.01.04.21.00,0
SR-AndhraPradeshandTelangana-PV,2050.01.04.22.00,0
SR-AndhraPradeshandTelangana-PV,2050.01.04.23.00,0
SR-AndhraPradeshandTelangana-PV,2050.04.29.00.00,0
SR-AndhraPradeshandTelangana-PV,2050.04.29.01.00,0
SR-AndhraPradeshandTelangana-PV,2050.04.29.02.00,0
SR-AndhraPradeshandTelangana-PV,2050.04.29.03.00,0
SR-AndhraPradeshandTelangana-PV,2050.04.29.04.00,0
SR-AndhraPradeshandTelangana-PV,2050.04.29.05.00,0
SR-AndhraPradeshandTelangana-PV,2050.04.29.06.00,0.039
SR-AndhraPradeshandTelangana-PV,2050.04.29.07.00,0.1915
SR-AndhraPradeshandTelangana-PV,2050.04.29.08.00,0.411
SR-AndhraPradeshandTelangana-PV,2050.04.29.09.00,0.603
SR-AndhraPradeshandTelangana-PV,2050.04.29.10.00,0.7325
SR-AndhraPradeshandTelangana-PV,2050.04.29.11.00,0.786
SR-AndhraPradeshandTelangana-PV,2050.04.29.12.00,0.781
SR-AndhraPradeshandTelangana-PV,2050.04.29.13.00,0.726
SR-AndhraPradeshandTelangana-PV,2050.04.29.14.00,0.619
SR-AndhraPradeshandTelangana-PV,2050.04.29.15.00,0.454
SR-AndhraPradeshandTelangana-PV,2050.04.29.16.00,0.234
SR-AndhraPradeshandTelangana-PV,2050.04.29.17.00,0.0575
SR-AndhraPradeshandTelangana-PV,2050.04.29.18.00,0.0015
SR-AndhraPradeshandTelangana-PV,2050.04.29.19.00,0
SR-AndhraPradeshandTelangana-PV,2050.04.29.20.00,0
SR-AndhraPradeshandTelangana-PV,2050.04.29.21.00,0
SR-AndhraPradeshandTelangana-PV,2050.04.29.22.00,0
SR-AndhraPradeshandTelangana-PV,2050.04.29.23.00,0
SR-AndhraPradeshandTelangana-PV,2050.07.23.00.00,0
SR-AndhraPradeshandTelangana-PV,2050.07.23.01.00,0
SR-AndhraPradeshandTelangana-PV,2050.07.23.02.00,0
SR-AndhraPradeshandTelangana-PV,2050.07.23.03.00,0
SR-AndhraPradeshandTelangana-PV,2050.07.23.04.00,0
SR-AndhraPradeshandTelangana-PV,2050.07.23.05.00,0.0075
SR-AndhraPradeshandTelangana-PV,2050.07.23.06.00,0.0735
SR-AndhraPradeshandTelangana-PV,2050.07.23.07.00,0.214
SR-AndhraPradeshandTelangana-PV,2050.07.23.08.00,0.3595
SR-AndhraPradeshandTelangana-PV,2050.07.23.09.00,0.445
SR-AndhraPradeshandTelangana-PV,2050.07.23.10.00,0.466
SR-AndhraPradeshandTelangana-PV,2050.07.23.11.00,0.449
SR-AndhraPradeshandTelangana-PV,2050.07.23.12.00,0.417
SR-AndhraPradeshandTelangana-PV,2050.07.23.13.00,0.378
SR-AndhraPradeshandTelangana-PV,2050.07.23.14.00,0.32
SR-AndhraPradeshandTelangana-PV,2050.07.23.15.00,0.2395
SR-AndhraPradeshandTelangana-PV,2050.07.23.16.00,0.148
SR-AndhraPradeshandTelangana-PV,2050.07.23.17.00,0.0625
SR-AndhraPradeshandTelangana-PV,2050.07.23.18.00,0.0115
SR-AndhraPradeshandTelangana-PV,2050.07.23.19.00,0
SR-AndhraPradeshandTelangana-PV,2050.07.23.20.00,0
SR-AndhraPradeshandTelangana-PV,2050.07.23.21.00,0
SR-AndhraPradeshandTelangana-PV,2050.07.23.22.00,0
SR-AndhraPradeshandTelangana-PV,2050.07.23.23.00,0
SR-AndhraPradeshandTelangana-PV,2050.10.22.00.00,0
SR-AndhraPradeshandTelangana-PV,2050.10.22.01.00,0
SR-AndhraPradeshandTelangana-PV,2050.10.22.02.00,0
SR-AndhraPradeshandTelangana-PV,2050.10.22.03.00,0
SR-AndhraPradeshandTelangana-PV,2050.10.22.04.00,0
SR-AndhraPradeshandTelangana-PV,2050.10.22.05.00,0
SR-AndhraPradeshandTelangana-PV,2050.10.22.06.00,0.042
SR-AndhraPradeshandTelangana-PV,2050.10.22.07.00,0.1775
SR-AndhraPradeshandTelangana-PV,2050.10.22.08.00,0.372
SR-AndhraPradeshandTelangana-PV,2050.10.22.09.00,0.535
SR-AndhraPradeshandTelangana-PV,2050.10.22.10.00,0.6195
SR-AndhraPradeshandTelangana-PV,2050.10.22.11.00,0.631
SR-AndhraPradeshandTelangana-PV,2050.10.22.12.00,0.584
SR-AndhraPradeshandTelangana-PV,2050.10.22.13.00,0.506
SR-AndhraPradeshandTelangana-PV,2050.10.22.14.00,0.411
SR-AndhraPradeshandTelangana-PV,2050.10.22.15.00,0.293
SR-AndhraPradeshandTelangana-PV,2050.10.22.16.00,0.162
SR-AndhraPradeshandTelangana-PV,2050.10.22.17.00,0.0515
SR-AndhraPradeshandTelangana-PV,2050.10.22.18.00,0.0035
SR-AndhraPradeshandTelangana-PV,2050.10.22.19.00,0
SR-AndhraPradeshandTelangana-PV,2050.10.22.20.00,0
SR-AndhraPradeshandTelangana-PV,2050.10.22.21.00,0
SR-AndhraPradeshandTelangana-PV,2050.10.22.22.00,0
SR-AndhraPradeshandTelangana-PV,2050.10.22.23.00,0
SR-Karnataka-PV,2050.01.04.00.00,0
SR-Karnataka-PV,2050.01.04.01.00,0
SR-Karnataka-PV,2050.01.04.02.00,0
SR-Karnataka-PV,2050.01.04.03.00,0
SR-Karnataka-PV,2050.01.04.04.00,0
SR-Karnataka-PV,2050.01.04.05.00,0
SR-Karnataka-PV,2050.01.04.06.00,0.0085
SR-Karnataka-PV,2050.01.04.07.00,0.1275
SR-Karnataka-PV,2050.01.04.08.00,0.356
SR-Karnataka-PV,2050.01.04.09.00,0.557
SR-Karnataka-PV,2050.01.04.10.00,0.6925
SR-Karnataka-PV,2050.01.04.11.00,0.78
SR-Karnataka-PV,2050.01.04.12.00,0.811
SR-Karnataka-PV,2050.01.04.13.00,0.7765
SR-Karnataka-PV,2050.01.04.14.00,0.6895
SR-Karnataka-PV,2050.01.04.15.00,0.5445
SR-Karnataka-PV,2050.01.04.16.00,0.3375
SR-Karnataka-PV,2050.01.04.17.00,0.115
SR-Karnataka-PV,2050.01.04.18.00,0.0055
SR-Karnataka-PV,2050.01.04.19.00,0
SR-Karnataka-PV,2050.01.04.20.00,0
SR-Karnataka-PV,2050.01.04.21.00,0
SR-Karnataka-PV,2050.01.04.22.00,0
SR-Karnataka-PV,2050.01.04.23.00,0
SR-Karnataka-PV,2050.04.29.00.00,0
SR-Karnataka-PV,2050.04.29.01.00,0
SR-Karnataka-PV,2050.04.29.02.00,0
SR-Karnataka-PV,2050.04.29.03.00,0
SR-Karnataka-PV,2050.04.29.04.00,0
SR-Karnataka-PV,2050.04.29.05.00,0
SR-Karnataka-PV,2050.04.29.06.00,0.049
SR-Karnataka-PV,2050.04.29.07.00,0.202
SR-Karnataka-PV,2050.04.29.08.00,0.403
SR-Karnataka-PV,2050.04.29.09.00,0.571
SR-Karnataka-PV,2050.04.29.10.00,0.6855
SR-Karnataka-PV,2050.04.29.11.00,0.751
SR-Karnataka-PV,2050.04.29.12.00,0.769
SR-Karnataka-PV,2050.04.29.13.00,0.7375
SR-Karnataka-PV,2050.04.29.14.00,0.6605
SR-Karnataka-PV,2050.04.29.15.00,0.53
SR-Karnataka-PV,2050.04.29.16.00,0.336
SR-Karnataka-PV,2050.04.29.17.00,0.1335
SR-Karnataka-PV,2050.04.29.18.00,0.022
SR-Karnataka-PV,2050.04.29.19.00,0
SR-Karnataka-PV,2050.04.29.20.00,0
SR-Karnataka-PV,2050.04.29.21.00,0
SR-Karnataka-PV,2050.04.29.22.00,0
SR-Karnataka-PV,2050.04.29.23.00,0
SR-Karnataka-PV,2050.07.23.00.00,0
SR-Karnataka-PV,2050.07.23.01.00,0
SR-Karnataka-PV,2050.07.23.02.00,0
SR-Karnataka-PV,2050.07.23.03.00,0
SR-Karnataka-PV,2050.07.23.04.00,0
SR-Karnataka-PV,2050.07.23.05.00,0
SR-Karnataka-PV,2050.07.23.06.00,0.0145
SR-Karnataka-PV,2050.07.23.07.00,0.067
SR-Karnataka-PV,2050.07.23.08.00,0.159
SR-Karnataka-PV,2050.07.23.09.00,0.2785
SR-Karnataka-PV,2050.07.23.10.00,0.419
SR-Karnataka-PV,2050.07.23.11.00,0.5455
SR-Karnataka-PV,2050.07.23.12.00,0.6275
SR-Karnataka-PV,2050.07.23.13.00,0.6375
SR-Karnataka-PV,2050.07.23.14.00,0.5795
SR-Karnataka-PV,2050.07.23.15.00,0.4695
SR-Karnataka-PV,2050.07.23.16.00,0.315
SR-Karnataka-PV,2050.07.23.17.00,0.154
SR-Karnataka-PV,2050.07.23.18.00,0.0375
SR-Karnataka-PV,2050.07.23.19.00,0
SR-Karnataka-PV,2050.07.23.20.00,0
SR-Karnataka-PV,2050.07.23.21.00,0
SR-Karnataka-PV,2050.07.23.22.00,0
SR-Karnataka-PV,2050.07.23.23.00,0
SR-Karnataka-PV,2050.10.22.00.00,0
SR-Karnataka-PV,2050.10.22.01.00,0
SR-Karnataka-PV,2050.10.22.02.00,0
SR-Karnataka-PV,2050.10.22.03.00,0
SR-Karnataka-PV,2050.10.22.04.00,0
SR-Karnataka-PV,2050.10.22.05.00,0
SR-Karnataka-PV,2050.10.22.06.00,0.008
SR-Karnataka-PV,2050.10.22.07.00,0.083
SR-Karnataka-PV,2050.10.22.08.00,0.26
SR-Karnataka-PV,2050.10.22.09.00,0.4605
SR-Karnataka-PV,2050.10.22.10.00,0.6085
SR-Karnataka-PV,2050.10.22.11.00,0.6935
SR-Karnataka-PV,2050.10.22.12.00,0.714
SR-Karnataka-PV,2050.10.22.13.00,0.675
SR-Karnataka-PV,2050.10.22.14.00,0.5735
SR-Karnataka-PV,2050.10.22.15.00,0.4235
SR-Karnataka-PV,2050.10.22.16.00,0.2485
SR-Karnataka-PV,2050.10.22.17.00,0.082
SR-Karnataka-PV,2050.10.22.18.00,0.005
SR-Karnataka-PV,2050.10.22.19.00,0
SR-Karnataka-PV,2050.10.22.20.00,0
SR-Karnataka-PV,2050.10.22.21.00,0
SR-Karnataka-PV,2050.10.22.22.00,0
SR-Karnataka-PV,2050.10.22.23.00,0
SR-Kerala-PV,2050.01.04.00.00,0
SR-Kerala-PV,2050.01.04.01.00,0
SR-Kerala-PV,2050.01.04.02.00,0
SR-Kerala-PV,2050.01.04.03.00,0
SR-Kerala-PV,2050.01.04.04.00,0
SR-Kerala-PV,2050.01.04.05.00,0
SR-Kerala-PV,2050.01.04.06.00,0.017
SR-Kerala-PV,2050.01.04.07.00,0.135
SR-Kerala-PV,2050.01.04.08.00,0.3615
SR-Kerala-PV,2050.01.04.09.00,0.5715
SR-Kerala-PV,2050.01.04.10.00,0.711
SR-Kerala-PV,2050.01.04.11.00,0.7845
SR-Kerala-PV,2050.01.04.12.00,0.795
SR-Kerala-PV,2050.01.04.13.00,0.75
SR-Kerala-PV,2050.01.04.14.00,0.655
SR-Kerala-PV,2050.01.04.15.00,0.4955
SR-Kerala-PV,2050.01.04.16.00,0.2875
SR-Kerala-PV,2050.01.04.17.00,0.0955
SR-Kerala-PV,2050.01.04.18.00,0.005
SR-Kerala-PV,2050.01.04.19.00,0
SR-Kerala-PV,2050.01.04.20.00,0
SR-Kerala-PV,2050.01.04.21.00,0
SR-Kerala-PV,2050.01.04.22.00,0
SR-Kerala-PV,2050.01.04.23.00,0
SR-Kerala-PV,2050.04.29.00.00,0
SR-Kerala-PV,2050.04.29.01.00,0
SR-Kerala-PV,2050.04.29.02.00,0
SR-Kerala-PV,2050.04.29.03.00,0
SR-Kerala-PV,2050.04.29.04.00,0
SR-Kerala-PV,2050.04.29.05.00,0
SR-Kerala-PV,2050.04.29.06.00,0.025
SR-Kerala-PV,2050.04.29.07.00,0.131
SR-Kerala-PV,2050.04.29.08.00,0.3025
SR-Kerala-PV,2050.04.29.09.00,0.475
SR-Kerala-PV,2050.04.29.10.00,0.613
SR-Kerala-PV,2050.04.29.11.00,0.6985
SR-Kerala-PV,2050.04.29.12.00,0.7355
SR-Kerala-PV,2050.04.29.13.00,0.7185
SR-Kerala-PV,2050.04.29.14.00,0.625
SR-Kerala-PV,2050.04.29.15.00,0.4595
SR-Kerala-PV,2050.04.29.16.00,0.2715
SR-Kerala-PV,2050.04.29.17.00,0.104
SR-Kerala-PV,2050.04.29.18.00,0.014
SR-Kerala-PV,2050.04.29.19.00,0
SR-Kerala-PV,2050.04.29.20.00,0
SR-Kerala-PV,2050.04.29.21.00,0
SR-Kerala-PV,2050.04.29.22.00,0
SR-Kerala-PV,2050.04.29.23.00,0
SR-Kerala-PV,2050.07.23.00.00,0
SR-Kerala-PV,2050.07.23.01.00,0
SR-Kerala-PV,2050.07.23.02.00,0
SR-Kerala-PV,2050.07.23.03.00,0
SR-Kerala-PV,2050.07.23.04.00,0
SR-Kerala-PV,2050.07.23.05.00,0
SR-Kerala-PV,2050.07.23.06.00,0.0285
SR-Kerala-PV,2050.07.23.07.00,0.124
SR-Kerala-PV,2050.07.23.08.00,0.268
SR-Kerala-PV,2050.07.23.09.00,0.397
SR-Kerala-PV,2050.07.23.10.00,0.4795
SR-Kerala-PV,2050.07.23.11.00,0.528
SR-Kerala-PV,2050.07.23.12.00,0.5375
SR-Kerala-PV,2050.07.23.13.00,0.504
SR-Kerala-PV,2050.07.23.14.00,0.4345
SR-Kerala-PV,2050.07.23.15.00,0.3235
SR-Kerala-PV,2050.07.23.16.00,0.1865
SR-Kerala-PV,2050.07.23.17.00,0.067
SR-Kerala-PV,2050.07.23.18.00,0.009
SR-Kerala-PV,2050.07.23.19.00,0
SR-Kerala-PV,2050.07.23.20.00,0
SR-Kerala-PV,2050.07.23.21.00,0
SR-Kerala-PV,2050.07.23.22.00,0
SR-Kerala-PV,2050.07.23.23.00,0
SR-Kerala-PV,2050.10.22.00.00,0
SR-Kerala-PV,2050.10.22.01.00,0
SR-Kerala-PV,2050.10.22.02.00,0
SR-Kerala-PV,2050.10.22.03.00,0
SR-Kerala-PV,2050.10.22.04.00,0
SR-Kerala-PV,2050.10.22.05.00,0
SR-Kerala-PV,2050.10.22.06.00,0.0145
SR-Kerala-PV,2050.10.22.07.00,0.1035
SR-Kerala-PV,2050.10.22.08.00,0.265
SR-Kerala-PV,2050.10.22.09.00,0.4285
SR-Kerala-PV,2050.10.22.10.00,0.5475
SR-Kerala-PV,2050.10.22.11.00,0.6025
SR-Kerala-PV,2050.10.22.12.00,0.606
SR-Kerala-PV,2050.10.22.13.00,0.566
SR-Kerala-PV,2050.10.22.14.00,0.4635
SR-Kerala-PV,2050.10.22.15.00,0.317
SR-Kerala-PV,2050.10.22.16.00,0.17
SR-Kerala-PV,2050.10.22.17.00,0.052
SR-Kerala-PV,2050.10.22.18.00,0.003
SR-Kerala-PV,2050.10.22.19.00,0
SR-Kerala-PV,2050.10.22.20.00,0
SR-Kerala-PV,2050.10.22.21.00,0
SR-Kerala-PV,2050.10.22.22.00,0
SR-Kerala-PV,2050.10.22.23.00,0
SR-Puducherry-PV,2050.01.04.00.00,0
SR-Puducherry-PV,2050.01.04.01.00,0
SR-Puducherry-PV,2050.01.04.02.00,0
SR-Puducherry-PV,2050.01.04.03.00,0
SR-Puducherry-PV,2050.01.04.04.00,0
SR-Puducherry-PV,2050.01.04.05.00,0
SR-Puducherry-PV,2050.01.04.06.00,0.031
SR-Puducherry-PV,2050.01.04.07.00,0.1595
SR-Puducherry-PV,2050.01.04.08.00,0.376
SR-Puducherry-PV,2050.01.04.09.00,0.5725
SR-Puducherry-PV,2050.01.04.10.00,0.6985
SR-Puducherry-PV,2050.01.04.11.00,0.7655
SR-Puducherry-PV,2050.01.04.12.00,0.777
SR-Puducherry-PV,2050.01.04.13.00,0.735
SR-Puducherry-PV,2050.01.04.14.00,0.6315
SR-Puducherry-PV,2050.01.04.15.00,0.463
SR-Puducherry-PV,2050.01.04.16.00,0.2525
SR-Puducherry-PV,2050.01.04.17.00,0.072
SR-Puducherry-PV,2050.01.04.18.00,0.001
SR-Puducherry-PV,2050.01.04.19.00,0
SR-Puducherry-PV,2050.01.04.20.00,0
SR-Puducherry-PV,2050.01.04.21.00,0
SR-Puducherry-PV,2050.01.04.22.00,0
SR-Puducherry-PV,2050.01.04.23.00,0
SR-Puducherry-PV,2050.04.29.00.00,0
SR-Puducherry-PV,2050.04.29.01.00,0
SR-Puducherry-PV,2050.04.29.02.00,0
SR-Puducherry-PV,2050.04.29.03.00,0
SR-Puducherry-PV,2050.04.29.04.00,0
SR-Puducherry-PV,2050.04.29.05.00,0.001
SR-Puducherry-PV,2050.04.29.06.00,0.062
SR-Puducherry-PV,2050.04.29.07.00,0.2225
SR-Puducherry-PV,2050.04.29.08.00,0.413
SR-Puducherry-PV,2050.04.29.09.00,0.5775
SR-Puducherry-PV,2050.04.29.10.00,0.6895
SR-Puducherry-PV,2050.04.29.11.00,0.7345
SR-Puducherry-PV,2050.04.29.12.00,0.7335
SR-Puducherry-PV,2050.04.29.13.00,0.6995
SR-Puducherry-PV,2050.04.29.14.00,0.62
SR-Puducherry-PV,2050.04.29.15.00,0.4845
SR-Puducherry-PV,2050.04.29.16.00,0.301
SR-Puducherry-PV,2050.04.29.17.00,0.111
SR-Puducherry-PV,2050.04.29.18.00,0.0115
SR-Puducherry-PV,2050.04.29.19.00,0
SR-Puducherry-PV,2050.04.29.20.00,0
SR-Puducherry-PV,2050.04.29.21.00,0
SR-Puducherry-PV,2050.04.29.22.00,0
SR-Puducherry-PV,2050.04.29.23.00,0
SR-Puducherry-PV,2050.07.23.00.00,0
SR-Puducherry-PV,2050.07.23.01.00,0
SR-Puducherry-PV,2050.07.23.02.00,0
SR-Puducherry-PV,2050.07.23.03.00,0
SR-Puducherry-PV,2050.07.23.04.00,0
SR-Puducherry-PV,2050.07.23.05.00,0.0005
SR-Puducherry-PV,2050.07.23.06.00,0.026
SR-Puducherry-PV,2050.07.23.07.00,0.1015
SR-Puducherry-PV,2050.07.23.08.00,0.1915
SR-Puducherry-PV,2050.07.23.09.00,0.26
SR-Puducherry-PV,2050.07.23.10.00,0.3205
SR-Puducherry-PV,2050.07.23.11.00,0.4055
SR-Puducherry-PV,2050.07.23.12.00,0.4935
SR-Puducherry-PV,2050.07.23.13.00,0.5145
SR-Puducherry-PV,2050.07.23.14.00,0.449
SR-Puducherry-PV,2050.07.23.15.00,0.327
SR-Puducherry-PV,2050.07.23.16.00,0.1905
SR-Puducherry-PV,2050.07.23.17.00,0.0735
SR-Puducherry-PV,2050.07.23.18.00,0.0115
SR-Puducherry-PV,2050.07.23.19.00,0
SR-Puducherry-PV,2050.07.23.20.00,0
SR-Puducherry-PV,2050.07.23.21.00,0
SR-Puducherry-PV,2050.07.23.22.00,0
SR-Puducherry-PV,2050.07.23.23.00,0
SR-Puducherry-PV,2050.10.22.00.00,0
SR-Puducherry-PV,2050.10.22.01.00,0
SR-Puducherry-PV,2050.10.22.02.00,0
SR-Puducherry-PV,2050.10.22.03.00,0
SR-Puducherry-PV,2050.10.22.04.00,0
SR-Puducherry-PV,2050.10.22.05.00,0
SR-Puducherry-PV,2050.10.22.06.00,0.019
SR-Puducherry-PV,2050.10.22.07.00,0.112
SR-Puducherry-PV,2050.10.22.08.00,0.2695
SR-Puducherry-PV,2050.10.22.09.00,0.4265
SR-Puducherry-PV,2050.10.22.10.00,0.539
SR-Puducherry-PV,2050.10.22.11.00,0.5945
SR-Puducherry-PV,2050.10.22.12.00,0.5885
SR-Puducherry-PV,2050.10.22.13.00,0.535
SR-Puducherry-PV,2050.10.22.14.00,0.4415
SR-Puducherry-PV,2050.10.22.15.00,0.3105
SR-Puducherry-PV,2050.10.22.16.00,0.164
SR-Puducherry-PV,2050.10.22.17.00,0.043
SR-Puducherry-PV,2050.10.22.18.00,0
SR-Puducherry-PV,2050.10.22.19.00,0
SR-Puducherry-PV,2050.10.22.20.00,0
SR-Puducherry-PV,2050.10.22.21.00,0
SR-Puducherry-PV,2050.10.22.22.00,0
SR-Puducherry-PV,2050.10.22.23.00,0
SR-Tamilnadu-PV,2050.01.04.00.00,0
SR-Tamilnadu-PV,2050.01.04.01.00,0
SR-Tamilnadu-PV,2050.01.04.02.00,0
SR-Tamilnadu-PV,2050.01.04.03.00,0
SR-Tamilnadu-PV,2050.01.04.04.00,0
SR-Tamilnadu-PV,2050.01.04.05.00,0
SR-Tamilnadu-PV,2050.01.04.06.00,0.028
SR-Tamilnadu-PV,2050.01.04.07.00,0.171
SR-Tamilnadu-PV,2050.01.04.08.00,0.4025
SR-Tamilnadu-PV,2050.01.04.09.00,0.5945
SR-Tamilnadu-PV,2050.01.04.10.00,0.7175
SR-Tamilnadu-PV,2050.01.04.11.00,0.781
SR-Tamilnadu-PV,2050.01.04.12.00,0.789
SR-Tamilnadu-PV,2050.01.04.13.00,0.746
SR-Tamilnadu-PV,2050.01.04.14.00,0.647
SR-Tamilnadu-PV,2050.01.04.15.00,0.4925
SR-Tamilnadu-PV,2050.01.04.16.00,0.2805
SR-Tamilnadu-PV,2050.01.04.17.00,0.081
SR-Tamilnadu-PV,2050.01.04.18.00,0.0015
SR-Tamilnadu-PV,2050.01.04.19.00,0
SR-Tamilnadu-PV,2050.01.04.20.00,0
SR-Tamilnadu-PV,2050.01.04.21.00,0
SR-Tamilnadu-PV,2050.01.04.22.00,0
SR-Tamilnadu-PV,2050.01.04.23.00,0
SR-Tamilnadu-PV,2050.04.29.00.00,0
SR-Tamilnadu-PV,2050.04.29.01.00,0
SR-Tamilnadu-PV,2050.04.29.02.00,0
SR-Tamilnadu-PV,2050.04.29.03.00,0
SR-Tamilnadu-PV,2050.04.29.04.00,0
SR-Tamilnadu-PV,2050.04.29.05.00,0
SR-Tamilnadu-PV,2050.04.29.06.00,0.042
SR-Tamilnadu-PV,2050.04.29.07.00,0.2
SR-Tamilnadu-PV,2050.04.29.08.00,0.421
SR-Tamilnadu-PV,2050.04.29.09.00,0.601
SR-Tamilnadu-PV,2050.04.29.10.00,0.718
SR-Tamilnadu-PV,2050.04.29.11.00,0.775
SR-Tamilnadu-PV,2050.04.29.12.00,0.7795
SR-Tamilnadu-PV,2050.04.29.13.00,0.728
SR-Tamilnadu-PV,2050.04.29.14.00,0.6145
SR-Tamilnadu-PV,2050.04.29.15.00,0.429
SR-Tamilnadu-PV,2050.04.29.16.00,0.225
SR-Tamilnadu-PV,2050.04.29.17.00,0.072
SR-Tamilnadu-PV,2050.04.29.18.00,0.005
SR-Tamilnadu-PV,2050.04.29.19.00,0
SR-Tamilnadu-PV,2050.04.29.20.00,0
SR-Tamilnadu-PV,2050.04.29.21.00,0
SR-Tamilnadu-PV,2050.04.29.22.00,0
SR-Tamilnadu-PV,2050.04.29.23.00,0
SR-Tamilnadu-PV,2050.07.23.00.00,0
SR-Tamilnadu-PV,2050.07.23.01.00,0
SR-Tamilnadu-PV,2050.07.23.02.00,0
SR-Tamilnadu-PV,2050.07.23.03.00,0
SR-Tamilnadu-PV,2050.07.23.04.00,0
SR-Tamilnadu-PV,2050.07.23.05.00,0.0005
SR-Tamilnadu-PV,2050.07.23.06.00,0.029
SR-Tamilnadu-PV,2050.07.23.07.00,0.1095
SR-Tamilnadu-PV,2050.07.23.08.00,0.2205
SR-Tamilnadu-PV,2050.07.23.09.00,0.3365
SR-Tamilnadu-PV,2050.07.23.10.00,0.4355
SR-Tamilnadu-PV,2050.07.23.11.00,0.506
SR-Tamilnadu-PV,2050.07.23.12.00,0.5495
SR-Tamilnadu-PV,2050.07.23.13.00,0.537
SR-Tamilnadu-PV,2050.07.23.14.00,0.4565
SR-Tamilnadu-PV,2050.07.23.15.00,0.3365
SR-Tamilnadu-PV,2050.07.23.16.00,0.2055
SR-Tamilnadu-PV,2050.07.23.17.00,0.086
SR-Tamilnadu-PV,2050.07.23.18.00,0.0155
SR-Tamilnadu-PV,2050.07.23.19.00,0
SR-Tamilnadu-PV,2050.07.23.20.00,0
SR-Tamilnadu-PV,2050.07.23.21.00,0
SR-Tamilnadu-PV,2050.07.23.22.00,0
SR-Tamilnadu-PV,2050.07.23.23.00,0
SR-Tamilnadu-PV,2050.10.22.00.00,0
SR-Tamilnadu-PV,2050.10.22.01.00,0
SR-Tamilnadu-PV,2050.10.22.02.00,0
SR-Tamilnadu-PV,2050.10.22.03.00,0
SR-Tamilnadu-PV,2050.10.22.04.00,0
SR-Tamilnadu-PV,2050.10.22.05.00,0
SR-Tamilnadu-PV,2050.10.22.06.00,0.032
SR-Tamilnadu-PV,2050.10.22.07.00,0.1265
SR-Tamilnadu-PV,2050.10.22.08.00,0.2555
SR-Tamilnadu-PV,2050.10.22.09.00,0.365
SR-Tamilnadu-PV,2050.10.22.10.00,0.446
SR-Tamilnadu-PV,2050.10.22.11.00,0.5195
SR-Tamilnadu-PV,2050.10.22.12.00,0.553
SR-Tamilnadu-PV,2050.10.22.13.00,0.5205
SR-Tamilnadu-PV,2050.10.22.14.00,0.4355
SR-Tamilnadu-PV,2050.10.22.15.00,0.324
SR-Tamilnadu-PV,2050.10.22.16.00,0.2025
SR-Tamilnadu-PV,2050.10.22.17.00,0.0775
SR-Tamilnadu-PV,2050.10.22.18.00,0.0085
SR-Tamilnadu-PV,2050.10.22.19.00,0
SR-Tamilnadu-PV,2050.10.22.20.00,0
SR-Tamilnadu-PV,2050.10.22.21.00,0
SR-Tamilnadu-PV,2050.10.22.22.00,0
SR-Tamilnadu-PV,2050.10.22.23.00,0
WR-Chhatisgarh-PV,2050.01.04.00.00,0
WR-Chhatisgarh-PV,2050.01.04.01.00,0
WR-Chhatisgarh-PV,2050.01.04.02.00,0
WR-Chhatisgarh-PV,2050.01.04.03.00,0
WR-Chhatisgarh-PV,2050.01.04.04.00,0
WR-Chhatisgarh-PV,2050.01.04.05.00,0
WR-Chhatisgarh-PV,2050.01.04.06.00,0.0295
WR-Chhatisgarh-PV,2050.01.04.07.00,0.189
WR-Chhatisgarh-PV,2050.01.04.08.00,0.428
WR-Chhatisgarh-PV,2050.01.04.09.00,0.6145
WR-Chhatisgarh-PV,2050.01.04.10.00,0.734
WR-Chhatisgarh-PV,2050.01.04.11.00,0.781
WR-Chhatisgarh-PV,2050.01.04.12.00,0.7655
WR-Chhatisgarh-PV,2050.01.04.13.00,0.688
WR-Chhatisgarh-PV,2050.01.04.14.00,0.5545
WR-Chhatisgarh-PV,2050.01.04.15.00,0.3785
WR-Chhatisgarh-PV,2050.01.04.16.00,0.1665
WR-Chhatisgarh-PV,2050.01.04.17.00,0.027
